id_toma,marca_tiempo,volumen_m3,tiene_fuga
TF8038E3438,2026-07-30 12:00:00,0.02789,True
TF8038E3438,2026-07-30 13:00:00,0.03041,True
TF8038E3438,2026-07-30 14:00:00,0.0293,True
TF8038E3438,2026-07-30 15:00:00,0.02191,True
TF8038E3438,2026-07-30 16:00:00,0.03481,True
TF8038E3438,2026-07-30 17:00:00,0.03613,True
TF8038E3438,2026-07-30 18:00:00,0.02836,True
TF8038E3438,2026-07-30 19:00:00,0.02515,True
TF8038E3438,2026-07-30 20:00:00,0.02511,True
TF8038E3438,2026-07-30 21:00:00,0.02016,True
TF8038E3438,2026-07-30 22:00:00,0.01632,True
TF8038E3438,2026-07-30 23:00:00,0.01363,True
TF8038E3438,2026-07-31 00:00:00,0.0082,True
TF8038E3438,2026-07-31 01:00:00,0.0081,True
TF8038E3438,2026-07-31 02:00:00,0.0083,True
TF8038E3438,2026-07-31 03:00:00,0.00827,True
TF8038E3438,2026-07-31 04:00:00,0.00962,True
TF8038E3438,2026-07-31 05:00:00,0.01129,True
TF8038E3438,2026-07-31 06:00:00,0.01678,True
TF8038E3438,2026-07-31 07:00:00,0.02476,True
TF8038E3438,2026-07-31 08:00:00,0.03235,True
TF8038E3438,2026-07-31 09:00:00,0.0303,True
TF8038E3438,2026-07-31 10:00:00,0.02864,True
TF8038E3438,2026-07-31 11:00:00,0.03201,True
TF8038E3438,2026-07-31 12:00:00,0.02754,True
TF8038E3438,2026-07-31 13:00:00,0.03059,True
TF8038E3438,2026-07-31 14:00:00,0.02687,True
TF8038E3438,2026-07-31 15:00:00,0.03497,True
TF8038E3438,2026-07-31 16:00:00,0.03633,True
TF8038E3438,2026-07-31 17:00:00,0.0293,True
TF8038E3438,2026-07-31 18:00:00,0.03505,True
TF8038E3438,2026-07-31 19:00:00,0.02156,True
TF8038E3438,2026-07-31 20:00:00,0.0257,True
TF8038E3438,2026-07-31 21:00:00,0.01947,True
TF8038E3438,2026-07-31 22:00:00,0.01284,True
TF8038E3438,2026-07-31 23:00:00,0.01366,True
TF8038E3438,2026-08-01 00:00:00,0.00849,True
TF8038E3438,2026-08-01 01:00:00,0.00834,True
TF8038E3438,2026-08-01 02:00:00,0.00837,True
TF8038E3438,2026-08-01 03:00:00,0.00869,True
TF8038E3438,2026-08-01 04:00:00,0.00946,True
TF8038E3438,2026-08-01 05:00:00,0.01291,True
TF8038E3438,2026-08-01 06:00:00,0.02109,True
TF8038E3438,2026-08-01 07:00:00,0.02907,True
TF8038E3438,2026-08-01 08:00:00,0.03,True
TF8038E3438,2026-08-01 09:00:00,0.02752,True
TF8038E3438,2026-08-01 10:00:00,0.03625,True
TF8038E3438,2026-08-01 11:00:00,0.02881,True
TF8038E3438,2026-08-01 12:00:00,0.03134,True
TF8038E3438,2026-08-01 13:00:00,0.03629,True
TF8038E3438,2026-08-01 14:00:00,0.02795,True
TF8038E3438,2026-08-01 15:00:00,0.02678,True
TF8038E3438,2026-08-01 16:00:00,0.02344,True
TF8038E3438,2026-08-01 17:00:00,0.03034,True
TF8038E3438,2026-08-01 18:00:00,0.02915,True
TF8038E3438,2026-08-01 19:00:00,0.02947,True
TF8038E3438,2026-08-01 20:00:00,0.03584,True
TF8038E3438,2026-08-01 21:00:00,0.01862,True
TF8038E3438,2026-08-01 22:00:00,0.01794,True
TF8038E3438,2026-08-01 23:00:00,0.01273,True
TF8038E3438,2026-08-02 00:00:00,0.00815,True
TF8038E3438,2026-08-02 01:00:00,0.00833,True
TF8038E3438,2026-08-02 02:00:00,0.00799,True
TF8038E3438,2026-08-02 03:00:00,0.00882,True
TF8038E3438,2026-08-02 04:00:00,0.0089,True
TF8038E3438,2026-08-02 05:00:00,0.01428,True
TF8038E3438,2026-08-02 06:00:00,0.01952,True
TF8038E3438,2026-08-02 07:00:00,0.02893,True
TF8038E3438,2026-08-02 08:00:00,0.04098,True
TF8038E3438,2026-08-02 09:00:00,0.03077,True
TF8038E3438,2026-08-02 10:00:00,0.03372,True
TF8038E3438,2026-08-02 11:00:00,0.026,True
TF8038E3438,2026-08-02 12:00:00,0.02873,True
TF8038E3438,2026-08-02 13:00:00,0.03602,True
TF8038E3438,2026-08-02 14:00:00,0.05549,True
TF8038E3438,2026-08-02 15:00:00,0.0303,True
TF8038E3438,2026-08-02 16:00:00,0.03344,True
TF8038E3438,2026-08-02 17:00:00,0.0248,True
TF8038E3438,2026-08-02 18:00:00,0.02678,True
TF8038E3438,2026-08-02 19:00:00,0.03033,True
TF8038E3438,2026-08-02 20:00:00,0.02502,True
TF8038E3438,2026-08-02 21:00:00,0.01814,True
TF8038E3438,2026-08-02 22:00:00,0.01595,True
TF8038E3438,2026-08-02 23:00:00,0.01341,True
TF8038E3438,2026-08-03 00:00:00,0.00791,True
TF8038E3438,2026-08-03 01:00:00,0.0079,True
TF8038E3438,2026-08-03 02:00:00,0.00833,True
TF8038E3438,2026-08-03 03:00:00,0.00849,True
TF8038E3438,2026-08-03 04:00:00,0.01015,True
TF8038E3438,2026-08-03 05:00:00,0.01304,True
TF8038E3438,2026-08-03 06:00:00,0.01662,True
TF8038E3438,2026-08-03 07:00:00,0.03013,True
TF8038E3438,2026-08-03 08:00:00,0.02563,True
TF8038E3438,2026-08-03 09:00:00,0.02615,True
TF8038E3438,2026-08-03 10:00:00,0.03541,True
TF8038E3438,2026-08-03 11:00:00,0.03064,True
TF8038E3438,2026-08-03 12:00:00,0.02437,True
TF8038E3438,2026-08-03 13:00:00,0.02897,True
TF8038E3438,2026-08-03 14:00:00,0.02734,True
TF8038E3438,2026-08-03 15:00:00,0.02658,True
TF8038E3438,2026-08-03 16:00:00,0.03349,True
TF8038E3438,2026-08-03 17:00:00,0.02957,True
TF8038E3438,2026-08-03 18:00:00,0.02368,True
TF8038E3438,2026-08-03 19:00:00,0.02409,True
TF8038E3438,2026-08-03 20:00:00,0.0288,True
TF8038E3438,2026-08-03 21:00:00,0.0211,True
TF8038E3438,2026-08-03 22:00:00,0.01556,True
TF8038E3438,2026-08-03 23:00:00,0.01504,True
TF8038E3438,2026-08-04 00:00:00,0.00785,True
TF8038E3438,2026-08-04 01:00:00,0.0084,True
TF8038E3438,2026-08-04 02:00:00,0.00838,True
TF8038E3438,2026-08-04 03:00:00,0.0085,True
TF8038E3438,2026-08-04 04:00:00,0.00941,True
TF8038E3438,2026-08-04 05:00:00,0.01119,True
TF8038E3438,2026-08-04 06:00:00,0.01798,True
TF8038E3438,2026-08-04 07:00:00,0.01789,True
TF8038E3438,2026-08-04 08:00:00,0.031,True
TF8038E3438,2026-08-04 09:00:00,0.03044,True
TF8038E3438,2026-08-04 10:00:00,0.03084,True
TF8038E3438,2026-08-04 11:00:00,0.02682,True
TF8038E3438,2026-08-04 12:00:00,0.03425,True
TF8038E3438,2026-08-04 13:00:00,0.03828,True
TF8038E3438,2026-08-04 14:00:00,0.02726,True
TF8038E3438,2026-08-04 15:00:00,0.03287,True
TF8038E3438,2026-08-04 16:00:00,0.03151,True
TF8038E3438,2026-08-04 17:00:00,0.02962,True
TF8038E3438,2026-08-04 18:00:00,0.03279,True
TF8038E3438,2026-08-04 19:00:00,0.02849,True
TF8038E3438,2026-08-04 20:00:00,0.02421,True
TF8038E3438,2026-08-04 21:00:00,0.01725,True
TF8038E3438,2026-08-04 22:00:00,0.01698,True
TF8038E3438,2026-08-04 23:00:00,0.01173,True
TF8038E3438,2026-08-05 00:00:00,0.00814,True
TF8038E3438,2026-08-05 01:00:00,0.00832,True
TF8038E3438,2026-08-05 02:00:00,0.00838,True
TF8038E3438,2026-08-05 03:00:00,0.00844,True
TF8038E3438,2026-08-05 04:00:00,0.00956,True
TF8038E3438,2026-08-05 05:00:00,0.01268,True
TF8038E3438,2026-08-05 06:00:00,0.01601,True
TF8038E3438,2026-08-05 07:00:00,0.01724,True
TF8038E3438,2026-08-05 08:00:00,0.02155,True
TF8038E3438,2026-08-05 09:00:00,0.04054,True
TF8038E3438,2026-08-05 10:00:00,0.02898,True
TF8038E3438,2026-08-05 11:00:00,0.02538,True
TF8038E3438,2026-08-05 12:00:00,0.02544,True
TF8038E3438,2026-08-05 13:00:00,0.02349,True
TF8038E3438,2026-08-05 14:00:00,0.02832,True
TF8038E3438,2026-08-05 15:00:00,0.02809,True
TF8038E3438,2026-08-05 16:00:00,0.02867,True
TF8038E3438,2026-08-05 17:00:00,0.0278,True
TF8038E3438,2026-08-05 18:00:00,0.02537,True
TF8038E3438,2026-08-05 19:00:00,0.02559,True
TF8038E3438,2026-08-05 20:00:00,0.02069,True
TF8038E3438,2026-08-05 21:00:00,0.0198,True
TF8038E3438,2026-08-05 22:00:00,0.01431,True
TF8038E3438,2026-08-05 23:00:00,0.01129,True
TF8038E3438,2026-08-06 00:00:00,0.00816,True
TF8038E3438,2026-08-06 01:00:00,0.00834,True
TF8038E3438,2026-08-06 02:00:00,0.00801,True
TF8038E3438,2026-08-06 03:00:00,0.00854,True
TF8038E3438,2026-08-06 04:00:00,0.00997,True
TF8038E3438,2026-08-06 05:00:00,0.01272,True
TF8038E3438,2026-08-06 06:00:00,0.01754,True
TF8038E3438,2026-08-06 07:00:00,0.02539,True
TF8038E3438,2026-08-06 08:00:00,0.02445,True
TF8038E3438,2026-08-06 09:00:00,0.02391,True
TF8038E3438,2026-08-06 10:00:00,0.03148,True
TF8038E3438,2026-08-06 11:00:00,0.03293,True
TF8038E3438,2026-08-06 12:00:00,0.02176,True
TF8038E3438,2026-08-06 13:00:00,0.03436,True
TF8038E3438,2026-08-06 14:00:00,0.02077,True
TF8038E3438,2026-08-06 15:00:00,0.03724,True
TF8038E3438,2026-08-06 16:00:00,0.02969,True
TF8038E3438,2026-08-06 17:00:00,0.03036,True
TF8038E3438,2026-08-06 18:00:00,0.0266,True
TF8038E3438,2026-08-06 19:00:00,0.02085,True
TF8038E3438,2026-08-06 20:00:00,0.02051,True
TF8038E3438,2026-08-06 21:00:00,0.02164,True
TF8038E3438,2026-08-06 22:00:00,0.01151,True
TF8038E3438,2026-08-06 23:00:00,0.01183,True
TF8038E3438,2026-08-07 00:00:00,0.00829,True
TF8038E3438,2026-08-07 01:00:00,0.00793,True
TF8038E3438,2026-08-07 02:00:00,0.00817,True
TF8038E3438,2026-08-07 03:00:00,0.00837,True
TF8038E3438,2026-08-07 04:00:00,0.00906,True
TF8038E3438,2026-08-07 05:00:00,0.01023,True
TF8038E3438,2026-08-07 06:00:00,0.01559,True
TF8038E3438,2026-08-07 07:00:00,0.03451,True
TF8038E3438,2026-08-07 08:00:00,0.03194,True
TF8038E3438,2026-08-07 09:00:00,0.03562,True
TF8038E3438,2026-08-07 10:00:00,0.02368,True
TF8038E3438,2026-08-07 11:00:00,0.02532,True
TF8038E3438,2026-08-07 12:00:00,0.02113,True
TF8038E3438,2026-08-07 13:00:00,0.02402,True
TF8038E3438,2026-08-07 14:00:00,0.03882,True
TF8038E3438,2026-08-07 15:00:00,0.03003,True
TF8038E3438,2026-08-07 16:00:00,0.02778,True
TF8038E3438,2026-08-07 17:00:00,0.02804,True
TF8038E3438,2026-08-07 18:00:00,0.02528,True
TF8038E3438,2026-08-07 19:00:00,0.02721,True
TF8038E3438,2026-08-07 20:00:00,0.02484,True
TF8038E3438,2026-08-07 21:00:00,0.0163,True
TF8038E3438,2026-08-07 22:00:00,0.01348,True
TF8038E3438,2026-08-07 23:00:00,0.0118,True
TF8038E3438,2026-08-08 00:00:00,0.0084,True
TF8038E3438,2026-08-08 01:00:00,0.00832,True
TF8038E3438,2026-08-08 02:00:00,0.00827,True
TF8038E3438,2026-08-08 03:00:00,0.00824,True
TF8038E3438,2026-08-08 04:00:00,0.00919,True
TF8038E3438,2026-08-08 05:00:00,0.0119,True
TF8038E3438,2026-08-08 06:00:00,0.02457,True
TF8038E3438,2026-08-08 07:00:00,0.02062,True
TF8038E3438,2026-08-08 08:00:00,0.03099,True
TF8038E3438,2026-08-08 09:00:00,0.0257,True
TF8038E3438,2026-08-08 10:00:00,0.03866,True
TF8038E3438,2026-08-08 11:00:00,0.02865,True
TF8038E3438,2026-08-08 12:00:00,0.0214,True
TF8038E3438,2026-08-08 13:00:00,0.03623,True
TF8038E3438,2026-08-08 14:00:00,0.03966,True
TF8038E3438,2026-08-08 15:00:00,0.03951,True
TF8038E3438,2026-08-08 16:00:00,0.03224,True
TF8038E3438,2026-08-08 17:00:00,0.03529,True
TF8038E3438,2026-08-08 18:00:00,0.03006,True
TF8038E3438,2026-08-08 19:00:00,0.03298,True
TF8038E3438,2026-08-08 20:00:00,0.02906,True
TF8038E3438,2026-08-08 21:00:00,0.023,True
TF8038E3438,2026-08-08 22:00:00,0.01506,True
TF8038E3438,2026-08-08 23:00:00,0.01182,True
TF8038E3438,2026-08-09 00:00:00,0.00814,True
TF8038E3438,2026-08-09 01:00:00,0.00801,True
TF8038E3438,2026-08-09 02:00:00,0.00844,True
TF8038E3438,2026-08-09 03:00:00,0.00821,True
TF8038E3438,2026-08-09 04:00:00,0.00958,True
TF8038E3438,2026-08-09 05:00:00,0.01154,True
TF8038E3438,2026-08-09 06:00:00,0.01673,True
TF8038E3438,2026-08-09 07:00:00,0.02452,True
TF8038E3438,2026-08-09 08:00:00,0.0286,True
TF8038E3438,2026-08-09 09:00:00,0.03358,True
TF8038E3438,2026-08-09 10:00:00,0.02756,True
TF8038E3438,2026-08-09 11:00:00,0.03655,True
TF8038E3438,2026-08-09 12:00:00,0.03683,True
TF8038E3438,2026-08-09 13:00:00,0.02987,True
TF8038E3438,2026-08-09 14:00:00,0.03161,True
TF8038E3438,2026-08-09 15:00:00,0.02349,True
TF8038E3438,2026-08-09 16:00:00,0.03823,True
TF8038E3438,2026-08-09 17:00:00,0.02958,True
TF8038E3438,2026-08-09 18:00:00,0.02303,True
TF8038E3438,2026-08-09 19:00:00,0.02639,True
TF8038E3438,2026-08-09 20:00:00,0.02378,True
TF8038E3438,2026-08-09 21:00:00,0.02097,True
TF8038E3438,2026-08-09 22:00:00,0.01428,True
TF8038E3438,2026-08-09 23:00:00,0.01316,True
TF8038E3438,2026-08-10 00:00:00,0.00802,True
TF8038E3438,2026-08-10 01:00:00,0.00812,True
TF8038E3438,2026-08-10 02:00:00,0.00834,True
TF8038E3438,2026-08-10 03:00:00,0.008,True
TF8038E3438,2026-08-10 04:00:00,0.01039,True
TF8038E3438,2026-08-10 05:00:00,0.01182,True
TF8038E3438,2026-08-10 06:00:00,0.01701,True
TF8038E3438,2026-08-10 07:00:00,0.02675,True
TF8038E3438,2026-08-10 08:00:00,0.0401,True
TF8038E3438,2026-08-10 09:00:00,0.02368,True
TF8038E3438,2026-08-10 10:00:00,0.02705,True
TF8038E3438,2026-08-10 11:00:00,0.02683,True
TF8038E3438,2026-08-10 12:00:00,0.01789,True
TF8038E3438,2026-08-10 13:00:00,0.03614,True
TF8038E3438,2026-08-10 14:00:00,0.03397,True
TF8038E3438,2026-08-10 15:00:00,0.02964,True
TF8038E3438,2026-08-10 16:00:00,0.03014,True
TF8038E3438,2026-08-10 17:00:00,0.03522,True
TF8038E3438,2026-08-10 18:00:00,0.02189,True
TF8038E3438,2026-08-10 19:00:00,0.02431,True
TF8038E3438,2026-08-10 20:00:00,0.02206,True
TF8038E3438,2026-08-10 21:00:00,0.01709,True
TF8038E3438,2026-08-10 22:00:00,0.01529,True
TF8038E3438,2026-08-10 23:00:00,0.01165,True
TF8038E3438,2026-08-11 00:00:00,0.00819,True
TF8038E3438,2026-08-11 01:00:00,0.00798,True
TF8038E3438,2026-08-11 02:00:00,0.0083,True
TF8038E3438,2026-08-11 03:00:00,0.0082,True
TF8038E3438,2026-08-11 04:00:00,0.00973,True
TF8038E3438,2026-08-11 05:00:00,0.01022,True
TF8038E3438,2026-08-11 06:00:00,0.01679,True
TF8038E3438,2026-08-11 07:00:00,0.02365,True
TF8038E3438,2026-08-11 08:00:00,0.02924,True
TF8038E3438,2026-08-11 09:00:00,0.033,True
TF8038E3438,2026-08-11 10:00:00,0.02222,True
TF8038E3438,2026-08-11 11:00:00,0.0378,True
TF8038E3438,2026-08-11 12:00:00,0.02369,True
TF8038E3438,2026-08-11 13:00:00,0.02502,True
TF8038E3438,2026-08-11 14:00:00,0.02983,True
TF8038E3438,2026-08-11 15:00:00,0.02158,True
TF8038E3438,2026-08-11 16:00:00,0.03478,True
TF8038E3438,2026-08-11 17:00:00,0.0374,True
TF8038E3438,2026-08-11 18:00:00,0.02665,True
TF8038E3438,2026-08-11 19:00:00,0.02257,True
TF8038E3438,2026-08-11 20:00:00,0.02924,True
TF8038E3438,2026-08-11 21:00:00,0.0165,True
TF8038E3438,2026-08-11 22:00:00,0.01349,True
TF8038E3438,2026-08-11 23:00:00,0.01085,True
TF8038E3438,2026-08-12 00:00:00,0.00812,True
TF8038E3438,2026-08-12 01:00:00,0.00811,True
TF8038E3438,2026-08-12 02:00:00,0.00822,True
TF8038E3438,2026-08-12 03:00:00,0.00841,True
TF8038E3438,2026-08-12 04:00:00,0.00921,True
TF8038E3438,2026-08-12 05:00:00,0.01327,True
TF8038E3438,2026-08-12 06:00:00,0.01864,True
TF8038E3438,2026-08-12 07:00:00,0.0228,True
TF8038E3438,2026-08-12 08:00:00,0.03004,True
TF8038E3438,2026-08-12 09:00:00,0.03126,True
TF8038E3438,2026-08-12 10:00:00,0.03728,True
TF8038E3438,2026-08-12 11:00:00,0.02785,True
TF8038E3438,2026-08-12 12:00:00,0.03233,True
TF8038E3438,2026-08-12 13:00:00,0.03243,True
TF8038E3438,2026-08-12 14:00:00,0.03427,True
TF8038E3438,2026-08-12 15:00:00,0.03072,True
TF8038E3438,2026-08-12 16:00:00,0.02852,True
TF8038E3438,2026-08-12 17:00:00,0.0324,True
TF8038E3438,2026-08-12 18:00:00,0.02159,True
TF8038E3438,2026-08-12 19:00:00,0.02912,True
TF8038E3438,2026-08-12 20:00:00,0.01542,True
TF8038E3438,2026-08-12 21:00:00,0.01569,True
TF8038E3438,2026-08-12 22:00:00,0.01699,True
TF8038E3438,2026-08-12 23:00:00,0.01334,True
TF8038E3438,2026-08-13 00:00:00,0.00824,True
TF8038E3438,2026-08-13 01:00:00,0.00832,True
TF8038E3438,2026-08-13 02:00:00,0.00818,True
TF8038E3438,2026-08-13 03:00:00,0.00823,True
TF8038E3438,2026-08-13 04:00:00,0.00849,True
TF8038E3438,2026-08-13 05:00:00,0.01112,True
TF8038E3438,2026-08-13 06:00:00,0.01609,True
TF8038E3438,2026-08-13 07:00:00,0.02823,True
TF8038E3438,2026-08-13 08:00:00,0.02964,True
TF8038E3438,2026-08-13 09:00:00,0.0351,True
TF8038E3438,2026-08-13 10:00:00,0.02352,True
TF8038E3438,2026-08-13 11:00:00,0.03569,True
TF8038E3438,2026-08-13 12:00:00,0.02281,True
TF8038E3438,2026-08-13 13:00:00,0.03051,True
TF8038E3438,2026-08-13 14:00:00,0.02731,True
TF8038E3438,2026-08-13 15:00:00,0.02819,True
TF8038E3438,2026-08-13 16:00:00,0.03497,True
TF8038E3438,2026-08-13 17:00:00,0.02522,True
TF8038E3438,2026-08-13 18:00:00,0.03362,True
TF8038E3438,2026-08-13 19:00:00,0.02745,True
TF8038E3438,2026-08-13 20:00:00,0.02231,True
TF8038E3438,2026-08-13 21:00:00,0.02031,True
TF8038E3438,2026-08-13 22:00:00,0.01562,True
TF8038E3438,2026-08-13 23:00:00,0.01166,True
TF8038E3438,2026-08-14 00:00:00,0.00823,True
TF8038E3438,2026-08-14 01:00:00,0.00815,True
TF8038E3438,2026-08-14 02:00:00,0.00825,True
TF8038E3438,2026-08-14 03:00:00,0.00828,True
TF8038E3438,2026-08-14 04:00:00,0.0092,True
TF8038E3438,2026-08-14 05:00:00,0.01047,True
TF8038E3438,2026-08-14 06:00:00,0.01625,True
TF8038E3438,2026-08-14 07:00:00,0.0243,True
TF8038E3438,2026-08-14 08:00:00,0.03867,True
TF8038E3438,2026-08-14 09:00:00,0.03267,True
TF8038E3438,2026-08-14 10:00:00,0.0301,True
TF8038E3438,2026-08-14 11:00:00,0.02487,True
TF8038E3438,2026-08-14 12:00:00,0.0352,True
TF8038E3438,2026-08-14 13:00:00,0.02707,True
TF8038E3438,2026-08-14 14:00:00,0.03059,True
TF8038E3438,2026-08-14 15:00:00,0.03692,True
TF8038E3438,2026-08-14 16:00:00,0.02721,True
TF8038E3438,2026-08-14 17:00:00,0.02557,True
TF8038E3438,2026-08-14 18:00:00,0.03072,True
TF8038E3438,2026-08-14 19:00:00,0.02112,True
TF8038E3438,2026-08-14 20:00:00,0.01948,True
TF8038E3438,2026-08-14 21:00:00,0.01862,True
TF8038E3438,2026-08-14 22:00:00,0.01632,True
TF8038E3438,2026-08-14 23:00:00,0.01209,True
TF8038E3438,2026-08-15 00:00:00,0.00825,True
TF8038E3438,2026-08-15 01:00:00,0.00844,True
TF8038E3438,2026-08-15 02:00:00,0.00827,True
TF8038E3438,2026-08-15 03:00:00,0.00839,True
TF8038E3438,2026-08-15 04:00:00,0.00948,True
TF8038E3438,2026-08-15 05:00:00,0.01248,True
TF8038E3438,2026-08-15 06:00:00,0.01946,True
TF8038E3438,2026-08-15 07:00:00,0.03032,True
TF8038E3438,2026-08-15 08:00:00,0.03134,True
TF8038E3438,2026-08-15 09:00:00,0.03348,True
TF8038E3438,2026-08-15 10:00:00,0.03733,True
TF8038E3438,2026-08-15 11:00:00,0.03228,True
TF8038E3438,2026-08-15 12:00:00,0.03593,True
TF8038E3438,2026-08-15 13:00:00,0.03854,True
TF8038E3438,2026-08-15 14:00:00,0.03524,True
TF8038E3438,2026-08-15 15:00:00,0.05119,True
TF8038E3438,2026-08-15 16:00:00,0.02556,True
TF8038E3438,2026-08-15 17:00:00,0.03341,True
TF8038E3438,2026-08-15 18:00:00,0.02932,True
TF8038E3438,2026-08-15 19:00:00,0.0262,True
TF8038E3438,2026-08-15 20:00:00,0.02372,True
TF8038E3438,2026-08-15 21:00:00,0.02561,True
TF8038E3438,2026-08-15 22:00:00,0.01651,True
TF8038E3438,2026-08-15 23:00:00,0.01186,True
TF8038E3438,2026-08-16 00:00:00,0.00795,True
TF8038E3438,2026-08-16 01:00:00,0.00794,True
TF8038E3438,2026-08-16 02:00:00,0.00825,True
TF8038E3438,2026-08-16 03:00:00,0.00806,True
TF8038E3438,2026-08-16 04:00:00,0.00949,True
TF8038E3438,2026-08-16 05:00:00,0.01128,True
TF8038E3438,2026-08-16 06:00:00,0.01685,True
TF8038E3438,2026-08-16 07:00:00,0.02935,True
TF8038E3438,2026-08-16 08:00:00,0.03862,True
TF8038E3438,2026-08-16 09:00:00,0.03204,True
TF8038E3438,2026-08-16 10:00:00,0.02601,True
TF8038E3438,2026-08-16 11:00:00,0.04243,True
TF8038E3438,2026-08-16 12:00:00,0.0298,True
TF8038E3438,2026-08-16 13:00:00,0.03168,True
TF8038E3438,2026-08-16 14:00:00,0.03681,True
TF8038E3438,2026-08-16 15:00:00,0.03245,True
TF8038E3438,2026-08-16 16:00:00,0.04254,True
TF8038E3438,2026-08-16 17:00:00,0.03827,True
TF8038E3438,2026-08-16 18:00:00,0.03379,True
TF8038E3438,2026-08-16 19:00:00,0.02748,True
TF8038E3438,2026-08-16 20:00:00,0.01772,True
TF8038E3438,2026-08-16 21:00:00,0.01964,True
TF8038E3438,2026-08-16 22:00:00,0.017,True
TF8038E3438,2026-08-16 23:00:00,0.01261,True
TF8038E3438,2026-08-17 00:00:00,0.00798,True
TF8038E3438,2026-08-17 01:00:00,0.00819,True
TF8038E3438,2026-08-17 02:00:00,0.00821,True
TF8038E3438,2026-08-17 03:00:00,0.00879,True
TF8038E3438,2026-08-17 04:00:00,0.01007,True
TF8038E3438,2026-08-17 05:00:00,0.01164,True
TF8038E3438,2026-08-17 06:00:00,0.01953,True
TF8038E3438,2026-08-17 07:00:00,0.02636,True
TF8038E3438,2026-08-17 08:00:00,0.0267,True
TF8038E3438,2026-08-17 09:00:00,0.02638,True
TF8038E3438,2026-08-17 10:00:00,0.02972,True
TF8038E3438,2026-08-17 11:00:00,0.02826,True
TF8038E3438,2026-08-17 12:00:00,0.02822,True
TF8038E3438,2026-08-17 13:00:00,0.03014,True
TF8038E3438,2026-08-17 14:00:00,0.02938,True
TF8038E3438,2026-08-17 15:00:00,0.03569,True
TF8038E3438,2026-08-17 16:00:00,0.0295,True
TF8038E3438,2026-08-17 17:00:00,0.02052,True
TF8038E3438,2026-08-17 18:00:00,0.02536,True
TF8038E3438,2026-08-17 19:00:00,0.02181,True
TF8038E3438,2026-08-17 20:00:00,0.01995,True
TF8038E3438,2026-08-17 21:00:00,0.01725,True
TF8038E3438,2026-08-17 22:00:00,0.02108,True
TF8038E3438,2026-08-17 23:00:00,0.01143,True
TF8038E3438,2026-08-18 00:00:00,0.00812,True
TF8038E3438,2026-08-18 01:00:00,0.00804,True
TF8038E3438,2026-08-18 02:00:00,0.00817,True
TF8038E3438,2026-08-18 03:00:00,0.0084,True
TF8038E3438,2026-08-18 04:00:00,0.00993,True
TF8038E3438,2026-08-18 05:00:00,0.0126,True
TF8038E3438,2026-08-18 06:00:00,0.02179,True
TF8038E3438,2026-08-18 07:00:00,0.02323,True
TF8038E3438,2026-08-18 08:00:00,0.02554,True
TF8038E3438,2026-08-18 09:00:00,0.0369,True
TF8038E3438,2026-08-18 10:00:00,0.02357,True
TF8038E3438,2026-08-18 11:00:00,0.03373,True
TF8038E3438,2026-08-18 12:00:00,0.02655,True
TF8038E3438,2026-08-18 13:00:00,0.02861,True
TF8038E3438,2026-08-18 14:00:00,0.03181,True
TF8038E3438,2026-08-18 15:00:00,0.02608,True
TF8038E3438,2026-08-18 16:00:00,0.02512,True
TF8038E3438,2026-08-18 17:00:00,0.02225,True
TF8038E3438,2026-08-18 18:00:00,0.0289,True
TF8038E3438,2026-08-18 19:00:00,0.0219,True
TF8038E3438,2026-08-18 20:00:00,0.02261,True
TF8038E3438,2026-08-18 21:00:00,0.01806,True
TF8038E3438,2026-08-18 22:00:00,0.01449,True
TF8038E3438,2026-08-18 23:00:00,0.01277,True
TF8038E3438,2026-08-19 00:00:00,0.00823,True
TF8038E3438,2026-08-19 01:00:00,0.00792,True
TF8038E3438,2026-08-19 02:00:00,0.00817,True
TF8038E3438,2026-08-19 03:00:00,0.00834,True
TF8038E3438,2026-08-19 04:00:00,0.00876,True
TF8038E3438,2026-08-19 05:00:00,0.01103,True
TF8038E3438,2026-08-19 06:00:00,0.01984,True
TF8038E3438,2026-08-19 07:00:00,0.0282,True
TF8038E3438,2026-08-19 08:00:00,0.02829,True
TF8038E3438,2026-08-19 09:00:00,0.02463,True
TF8038E3438,2026-08-19 10:00:00,0.02448,True
TF8038E3438,2026-08-19 11:00:00,0.02065,True
TF8038E3438,2026-08-19 12:00:00,0.02665,True
TF8038E3438,2026-08-19 13:00:00,0.02484,True
TF8038E3438,2026-08-19 14:00:00,0.02839,True
TF8038E3438,2026-08-19 15:00:00,0.03725,True
TF8038E3438,2026-08-19 16:00:00,0.03108,True
TF8038E3438,2026-08-19 17:00:00,0.02691,True
TF8038E3438,2026-08-19 18:00:00,0.03325,True
TF8038E3438,2026-08-19 19:00:00,0.02257,True
TF8038E3438,2026-08-19 20:00:00,0.03015,True
TF8038E3438,2026-08-19 21:00:00,0.03214,True
TF8038E3438,2026-08-19 22:00:00,0.01401,True
TF8038E3438,2026-08-19 23:00:00,0.01171,True
TF8038E3438,2026-08-20 00:00:00,0.0085,True
TF8038E3438,2026-08-20 01:00:00,0.00796,True
TF8038E3438,2026-08-20 02:00:00,0.0081,True
TF8038E3438,2026-08-20 03:00:00,0.00859,True
TF8038E3438,2026-08-20 04:00:00,0.0087,True
TF8038E3438,2026-08-20 05:00:00,0.01248,True
TF8038E3438,2026-08-20 06:00:00,0.0188,True
