id_toma,privada,tipo_ocupante,tipo_tarifa,consumo_base,domiciliado,incluye_alcantarillado,incluye_saneamiento,propension_mora,fecha_alta
T8AB7B992DC,Sin privada,domestico,domestico,10.35095130592773,False,True,True,0.2882680137330579,2023-02-24
TE13531501B,Sin privada,domestico,domestico,11.831567919742382,True,True,True,0.2770916493823439,2023-12-23
T603C6A7DDF,Sin privada,comercial,comercial,49.27850095596849,False,True,True,0.18104122387160548,2019-08-23
T9B1CF87E17,Sin privada,domestico,domestico,15.6952749677568,False,True,True,0.37925850508231784,2019-03-28
T7E47E27FFB,Los Encinos,domestico,domestico,12.075586433070505,False,True,True,0.38076737749202216,2021-04-24
T2FE3E18EED,El Mirador,domestico,domestico,13.059655681151288,False,True,True,0.23728275646057942,2024-06-06
T518FD2CD05,Sin privada,domestico,domestico,14.145532229238459,False,True,True,0.3390230099215191,2019-12-09
TCA03B52F53,El Mirador,domestico,domestico,13.57857990852562,False,True,True,0.3279944517370365,2021-11-15
TC97F0C81C8,Los Fresnos,industrial,industrial,123.7708406287779,False,False,True,0.35741393872897054,2019-02-14
T5825BB17FC,Santa Teresa,comercial,comercial,45.56094123456764,True,True,True,0.1691198639603234,2023-03-23
TC5E185C6E8,Los Fresnos,domestico,domestico,11.927161010323474,False,True,True,0.06129666997352662,2024-04-06
TEAD9E81003,Villa Serena,domestico,domestico,13.696664994953677,False,True,True,0.3386842298970945,2019-01-09
TE23D5A574A,Sin privada,domestico,domestico,10.633442026651705,False,True,True,0.2968395459800938,2022-11-16
T04048D53A3,La Cañada,domestico,domestico,7.357214471814631,False,True,False,0.2585753736195644,2019-05-20
TE1AA9E77A7,El Mirador,domestico,domestico,4.542706457864224,False,True,False,0.37846619091229766,2022-04-08
TC54C99BA73,Sin privada,publico,publico,32.829950364494785,False,True,True,0.1468044811181745,2022-10-17
T013C0F8B57,Los Fresnos,domestico,domestico,13.485302344838543,False,True,True,0.033645552479462285,2022-05-05
T3C23C0A42C,Sin privada,domestico,domestico,18.706468243381774,False,True,False,0.3536631602672462,2021-09-14
TEDB2598366,El Mirador,domestico,domestico,11.700700932223928,False,True,False,0.2453471187035968,2019-11-21
T03D524AC98,Sin privada,domestico,domestico,12.985129444335438,False,True,True,0.08628042690739743,2020-02-23
T9B658694D7,La Cañada,domestico,domestico,20.68581274968089,False,True,True,0.2635626195807872,2023-07-24
T827DB403EF,Las Palmas,domestico,domestico,2.590339278391257,False,True,True,0.13018307164656778,2023-03-26
TD5960FA89C,Villa Serena,domestico,domestico,14.769538796367994,False,True,True,0.5700976066899842,2019-06-07
TEB9CD6778B,El Mirador,domestico,domestico,15.089653829398557,False,True,True,0.49450004871190395,2020-06-14
TCFB896C903,Sin privada,domestico,domestico,11.370808456644308,False,True,True,0.20746661809164474,2022-06-09
T4EBE5132B6,Los Fresnos,domestico,domestico,15.100783881468843,False,True,False,0.6223366058146785,2024-02-03
TD6D7800440,Los Fresnos,domestico,domestico,11.254165592033544,False,True,True,0.47047620465436063,2022-06-10
TB1AE49FA20,Villa Serena,domestico,domestico,8.701430099279923,False,True,True,0.2928075984987887,2021-06-10
TF4940B0970,Sin privada,domestico,domestico,11.428492347216835,False,True,True,0.3639049037298912,2022-05-01
T6492EC951E,El Mirador,comercial,comercial,44.89826663005319,False,True,True,0.12070681357175421,2022-06-09
T5B2FD74A85,Villa Serena,domestico,domestico,18.948079238159437,False,True,True,0.2994037003292754,2023-10-24
TCF1A6CDF80,Sin privada,domestico,domestico,15.556114829369125,True,True,True,0.28200416611533163,2019-05-12
TBA965CD37E,Sin privada,domestico,domestico,12.581149542471898,False,True,True,0.6493529590476449,2020-10-01
T8917AF33E8,Sin privada,comercial,comercial,62.92890779029706,False,True,True,0.212399618497141,2024-03-10
T4F696F6C0E,El Pedregal,comercial,comercial,16.399445895910272,False,False,True,0.18966993857042885,2021-03-04
TFB9BD0FCA4,El Mirador,comercial,comercial,30.403150570720392,True,True,True,0.2517596906762515,2024-02-04
T6372E1147F,Sin privada,domestico,domestico,15.672176056915232,True,False,True,0.11545462378965687,2022-02-24
T8B4FC280C2,Sin privada,domestico,domestico,11.329749826377515,False,True,True,0.11920372262490575,2022-05-20
T0AF0DD2FE5,El Pedregal,domestico,domestico,11.361767553344796,False,True,True,0.2471433920229143,2022-12-20
T9BABD62590,Sin privada,comercial,comercial,46.26954153945081,False,True,False,0.46696379819253514,2022-05-08
TBBD0028CDB,Sin privada,domestico,domestico,13.017068317932125,False,True,True,0.17861701785042602,2020-10-16
T30E453AB34,Sin privada,domestico,domestico,12.745777820139365,False,True,True,0.0884454186992212,2022-05-09
T7DC59256DC,Los Fresnos,domestico,domestico,25.915225857872986,False,True,True,0.22478909369370334,2021-06-15
TCC371206BC,El Pedregal,domestico,domestico,11.89078774137825,False,True,True,0.287923873822762,2022-02-05
TDEF092A4C5,El Mirador,domestico,domestico,10.640249101037385,False,True,True,0.43324145223632166,2021-03-26
TE13FCEC631,Los Encinos,domestico,domestico,14.715890612033956,False,True,False,0.4766268349050099,2020-04-10
T7C3F6A8162,Los Fresnos,domestico,domestico,19.56039183864693,False,True,True,0.1802123360760475,2019-08-20
T0F4A3A74ED,Villa Serena,domestico,domestico,18.561408644976954,False,True,True,0.28512159246519714,2020-12-12
T5BEF82BC17,Sin privada,domestico,domestico,13.616332775677646,False,True,True,0.5344194090512919,2019-05-18
T07AC5856A4,La Cañada,domestico,domestico,11.23215880926874,True,True,True,0.4867597141201803,2024-03-30
T0185184B59,Sin privada,domestico,domestico,12.316628204257695,False,True,True,0.22142982896754482,2021-02-19
T79F8E1FAE8,Villa Serena,domestico,domestico,13.49237988960072,False,True,True,0.3342008784591952,2021-03-24
T4D40D256FE,La Cañada,domestico,domestico,22.950294202006045,False,True,True,0.2288970068918337,2023-01-17
TE74495FCDD,Sin privada,domestico,domestico,11.340835715300756,False,True,True,0.5028791087460809,2022-04-22
TAD9ED625D1,El Pedregal,domestico,domestico,16.216295416122442,False,True,False,0.43007330806881033,2022-02-26
TE7328B9E12,Sin privada,domestico,domestico,5.801137426026246,False,False,True,0.5347845645491459,2020-08-04
T5FC1C50126,Villa Serena,domestico,domestico,25.644943782595284,False,False,True,0.33373701781979803,2019-10-12
T203C71CAC2,Los Encinos,domestico,domestico,17.704539933493955,False,True,True,0.38941435102590655,2021-12-09
T1D1F227112,El Mirador,domestico,domestico,16.08286738229526,True,True,False,0.12277786546314658,2023-06-03
TF62BDC6E96,La Noria,comercial,comercial,18.257071055343623,False,True,True,0.48601049831121274,2021-10-06
T5D35014BC6,Villa Serena,domestico,domestico,6.907824468229703,False,True,True,0.5219558229272644,2019-03-30
T9C80DA594D,Sin privada,domestico,domestico,8.875783443424172,False,True,True,0.04259920340481811,2021-05-12
T575100FEE6,Los Encinos,domestico,domestico,27.163150509342575,False,True,True,0.08517742320238643,2021-05-20
TFF833858D4,La Cañada,domestico,domestico,10.16659143312793,False,True,True,0.22964006904310394,2024-03-19
T44C452513D,Sin privada,domestico,domestico,16.554411836447574,False,True,True,0.033884088909456385,2020-09-29
TC11C4F89B7,Los Fresnos,domestico,domestico,20.867694358056703,False,True,True,0.19118511575847838,2022-03-02
T519E11C12F,Sin privada,domestico,domestico,11.814869097932565,False,True,True,0.248361256384456,2019-03-03
T1D1C3809AD,Sin privada,publico,publico,41.116477955686435,True,True,True,0.5137971263316684,2020-07-30
T2F89E8ED6F,Sin privada,domestico,domestico,16.67439816626318,False,True,True,0.1459928951627151,2023-01-10
TED624C9B29,La Cañada,domestico,domestico,15.94149340081067,False,True,True,0.660162539354537,2020-09-29
T80599540B9,Sin privada,domestico,domestico,27.081438540027378,False,True,True,0.28975720926399307,2021-05-23
T99F86EAA03,Villa Serena,domestico,domestico,21.119746810441992,False,True,False,0.1334294125451689,2023-08-07
T48E474E620,Los Fresnos,domestico,domestico,16.366425212992343,False,True,True,0.16877895476919375,2021-08-23
T62F138B69F,El Mirador,domestico,domestico,18.600480200395843,True,True,True,0.37014647814196694,2022-11-13
T0ABCC73F5F,La Cañada,domestico,domestico,10.443596979482258,False,True,False,0.22827363230296077,2020-09-21
T451A03E5F4,Los Encinos,comercial,comercial,31.704303634913757,False,True,True,0.19640851675625837,2022-10-05
T28A5C3A212,La Cañada,domestico,domestico,9.249818305546098,False,True,True,0.5795700565394587,2022-05-24
T9BF23AC92B,Sin privada,comercial,comercial,14.39894850091261,False,True,True,0.30691613563559983,2022-07-08
T8D847ABAD5,Sin privada,domestico,domestico,8.425696930041964,True,True,True,0.22016790340440826,2019-04-08
T79AD100612,Villa Serena,domestico,domestico,19.599144524864947,False,True,True,0.25127918314489683,2024-04-06
T595C48877B,Los Fresnos,domestico,domestico,18.198633266779492,True,True,True,0.03515316698106509,2019-10-14
T7E1F631507,El Pedregal,domestico,domestico,15.404247431584631,False,True,True,0.25143148215505084,2019-08-17
T7CEE29F570,El Pedregal,domestico,domestico,9.849324698288104,False,False,True,0.23078215949725672,2022-11-13
TB28F8F08F4,La Cañada,domestico,domestico,10.634449921730322,False,True,True,0.7577232186380111,2023-07-14
T741A1119FA,Sin privada,domestico,domestico,19.53287432949562,False,True,False,0.3278298944098659,2019-02-17
T26862D1A4A,Villa Serena,comercial,comercial,37.70658236223016,False,True,True,0.12011641753496774,2019-09-28
TCB96D14BFD,Sin privada,domestico,domestico,12.18385169137491,False,True,True,0.41874640186062767,2023-08-18
TF07D19AE17,Villa Serena,publico,publico,33.63850542001718,False,True,False,0.16721484737257505,2020-01-05
T7AE1E63696,Los Fresnos,domestico,domestico,10.966535761195306,False,True,True,0.14508579794874693,2023-08-13
TEA687BEEC8,Los Encinos,domestico,domestico,13.55211091134098,False,True,True,0.49648389801166587,2019-07-28
T5C97BD73CE,Los Fresnos,domestico,domestico,16.657047522229334,False,True,True,0.11370720435617836,2021-01-29
T64DF103F27,Los Fresnos,domestico,domestico,10.819486877454263,False,True,False,0.2544262211711411,2021-11-08
T962D5133B5,Sin privada,domestico,domestico,17.629272127232216,False,False,True,0.24863895891943566,2023-11-03
TFAE2AFD636,Sin privada,domestico,domestico,7.866122107153755,False,True,True,0.24057882139301412,2019-01-21
T8237A9AE83,Sin privada,domestico,domestico,14.584591326598527,False,True,True,0.2737331777392054,2023-09-06
T124789ED12,Villa Serena,domestico,domestico,8.02390467905484,False,True,True,0.2022637458729525,2021-06-21
T77D8F1F07B,Los Fresnos,publico,publico,45.384735538806,False,True,True,0.22405414366968432,2020-11-22
T88E01EE6A9,El Pedregal,domestico,domestico,20.33416354125736,False,True,True,0.4283676900673144,2023-02-27
TCCA2F0E6D1,La Noria,domestico,domestico,14.475109307240478,False,True,True,0.7358666040749682,2021-06-23
TE7C4074532,Sin privada,comercial,comercial,26.33517445345793,False,True,False,0.25637339473402343,2022-06-26
TE08ACE6D71,Sin privada,domestico,domestico,19.694523237618213,True,True,True,0.13961846394222643,2021-12-29
TF5AB4BC37D,Villa Serena,domestico,domestico,15.194640856352581,False,False,False,0.18354155624487162,2019-04-27
T31A37C291B,Sin privada,domestico,domestico,12.297193934445573,False,True,True,0.660336629435171,2020-04-11
T85072A41C6,Los Encinos,domestico,domestico,10.382966191925494,False,True,True,0.176170671980696,2019-05-08
T3DB8E8C91B,San Miguel,domestico,domestico,11.831894989675803,True,True,True,0.24578599233993786,2021-09-21
T1F21C0A526,Los Encinos,domestico,domestico,20.22540061694166,False,True,True,0.4972199025084222,2020-12-19
TC653350390,La Cañada,domestico,domestico,11.137589481448826,False,True,True,0.1639628404145863,2019-08-10
TF357DF2C85,Las Palmas,domestico,domestico,19.218428395534623,False,True,True,0.321067413333985,2022-10-05
TC2B54F643A,El Pedregal,domestico,domestico,11.015508750497412,False,True,True,0.19730446256969197,2019-04-19
T62A907AFA1,El Pedregal,domestico,domestico,9.476631983614032,False,True,True,0.09787337979073855,2021-12-26
T9B926E1A60,El Pedregal,domestico,domestico,9.867647178241523,False,True,True,0.3181055297695312,2024-04-30
T95A557D58C,San Miguel,industrial,industrial,160.4695116423408,False,True,True,0.4763743477645958,2022-10-01
T4FD73F8DF8,Sin privada,domestico,domestico,9.375872926737514,False,True,True,0.01,2019-09-21
TAA9E781779,Villa Serena,domestico,domestico,11.978753790721164,True,True,True,0.3541154376806977,2021-01-03
T5AB667FA59,Santa Teresa,domestico,domestico,21.56859355091038,False,True,True,0.15297052483297288,2020-01-06
T2FB8838715,Sin privada,domestico,domestico,17.324603610624465,False,True,True,0.7744278718062482,2024-02-18
TDC0B728E72,Los Fresnos,comercial,comercial,59.70568406617744,True,True,True,0.27425823049611303,2019-08-15
T500E1E73A5,Sin privada,domestico,domestico,11.433645758651256,True,False,True,0.2239678824732836,2019-07-05
T518D652731,La Cañada,domestico,domestico,20.027287082127057,True,True,False,0.11699576792200349,2020-10-21
T5F78380FF1,Sin privada,domestico,domestico,12.144032172804755,False,True,True,0.2091546461936164,2020-07-19
T2269F4C04A,El Pedregal,publico,publico,44.571299167011816,True,True,True,0.2249899046589781,2022-05-27
T75D0C6EEF9,La Cañada,industrial,industrial,118.90873210264185,False,True,True,0.33253035643993245,2019-10-19
T08C84C6180,Sin privada,domestico,domestico,18.694849686190125,False,True,True,0.03626969736597422,2022-07-02
TBE3328794F,Villa Serena,domestico,domestico,8.469408398078164,False,True,True,0.6295391630404477,2023-08-25
T7BF732B1D4,Los Encinos,domestico,domestico,12.610422079273492,False,True,True,0.22882590821228332,2019-10-03
T680C591820,Sin privada,domestico,domestico,6.182294441642147,False,True,False,0.12610318066177412,2022-11-08
T87B30A11CA,Sin privada,domestico,domestico,12.347775813058302,False,True,True,0.027774419842807804,2020-08-16
T2C69DDD554,Los Fresnos,comercial,comercial,44.907466347131816,False,False,True,0.42854174187665134,2022-03-18
TB5DCDB3D2B,Villa Serena,domestico,domestico,7.574480795464181,False,True,False,0.12187401489737847,2022-09-19
TF1BF705581,San Miguel,domestico,domestico,18.743427373837534,False,True,True,0.4523764900655992,2020-08-22
T7861C2062B,La Cañada,publico,publico,31.20949968519089,False,False,True,0.3105575596768824,2024-01-03
T3E7A117328,Sin privada,domestico,domestico,15.87365232301727,False,True,False,0.06720857841499513,2021-09-19
T626DE7D352,La Cañada,comercial,comercial,56.010364256159505,False,True,True,0.16839045359945837,2020-06-19
T30CED3EF6B,Los Fresnos,domestico,domestico,19.790731250340947,False,False,True,0.3756155042962587,2022-12-25
T6F621D315F,Los Encinos,domestico,domestico,23.511966760021625,False,True,True,0.19064770571392944,2019-09-25
T5AEAFABEEB,El Pedregal,domestico,domestico,11.736572826925702,True,False,True,0.15265696935801082,2023-12-22
T6E1A658692,Los Encinos,domestico,domestico,16.687762759536685,False,True,True,0.43491197208958976,2021-06-17
TDFD739AFF7,Sin privada,domestico,domestico,13.215261027304063,False,True,True,0.274818989009023,2023-03-05
T0E7497BE87,Los Encinos,domestico,domestico,10.966480302241164,False,True,False,0.5587727160356438,2023-10-27
T63245D9338,Sin privada,domestico,domestico,20.938227120593805,False,True,True,0.11331900937247306,2019-09-16
T2FC1A9FEB9,Los Fresnos,domestico,domestico,16.797354478562198,True,True,True,0.5369509262420695,2020-04-19
TE5572E3B77,Sin privada,domestico,domestico,7.362842267797882,False,True,False,0.35698035392021477,2022-01-12
T93AE74FC8C,El Pedregal,domestico,domestico,16.777935283709557,False,True,True,0.19615499313843282,2020-07-19
TCE4F3C1854,Sin privada,domestico,domestico,29.56310452851804,True,True,True,0.5621584789477042,2023-06-10
T623FDA0FEC,Los Fresnos,domestico,domestico,17.99199360491579,True,True,True,0.3337187517897957,2019-10-19
T6FCD9FC327,El Pedregal,domestico,domestico,6.476474645634382,False,True,True,0.060695606424788016,2019-11-03
T26D49D2B10,Sin privada,domestico,domestico,22.9755008882559,False,True,True,0.21976864928234105,2024-03-06
T6B0F45148F,Las Palmas,publico,publico,83.32720772072133,True,True,True,0.2035042554904483,2019-03-19
T5DA6DABC22,Los Encinos,domestico,domestico,14.361211355625597,True,True,True,0.12808697345047237,2020-12-05
T4C0FAA9237,Los Fresnos,domestico,domestico,18.811919827441073,False,True,True,0.36510602854877666,2024-02-18
T629B85F6AE,La Cañada,domestico,domestico,16.953745000519376,False,True,True,0.05535749767999047,2020-05-13
TE6221DA147,Sin privada,domestico,domestico,11.028332000323395,False,True,True,0.3991652593032146,2021-07-29
T7092CB932F,Sin privada,domestico,domestico,17.630782580143507,False,True,False,0.07239401015266796,2019-02-18
T38F3AD60D6,Sin privada,domestico,domestico,20.0427700035715,False,True,False,0.2943306938720713,2019-07-16
T051D6304AA,La Cañada,domestico,domestico,11.798153243128306,False,True,True,0.23260377562583526,2022-05-21
T1677509027,Villa Serena,domestico,domestico,16.23950794641898,False,True,True,0.16577550354276416,2024-04-17
TCE43CAAFDD,La Cañada,domestico,domestico,12.053533001727578,True,True,True,0.24750843086777988,2021-12-01
TD6051C60DD,Sin privada,comercial,comercial,34.824859589084305,False,True,True,0.26220064210191363,2022-01-27
TD81C7B0AC7,Sin privada,domestico,domestico,14.86012114542702,True,True,True,0.39486215009190045,2024-03-07
TEB9B6A4FBC,Las Palmas,domestico,domestico,13.8062599402504,False,True,True,0.12332731866968401,2020-01-23
T8E67D26322,Sin privada,domestico,domestico,19.270228500106633,False,True,False,0.35447216696924394,2023-10-14
T0E8259349E,Sin privada,domestico,domestico,16.469585753348603,False,True,True,0.2695275140916644,2020-04-15
TEC586A8374,Sin privada,domestico,domestico,12.840126418190083,False,True,True,0.15806080261623487,2020-07-23
T1E40F3A239,El Pedregal,domestico,domestico,11.839296695907528,False,True,True,0.39158065685633037,2024-06-14
T716C530DED,El Pedregal,domestico,domestico,16.294761325782574,False,True,True,0.2931439422225178,2021-02-16
T7562476AEF,Los Encinos,comercial,comercial,22.45378602763592,False,True,True,0.22675794902936314,2021-12-16
TB460453C4D,Villa Serena,domestico,domestico,15.978044602505662,False,True,True,0.24030532177163988,2020-11-27
T4A69C0BA6F,Los Encinos,domestico,domestico,20.26398183103094,False,True,True,0.14012008260136552,2019-02-20
TB3006B8F03,La Noria,domestico,domestico,12.387575889112606,False,True,False,0.29384761987880437,2024-02-17
TED3E393477,El Pedregal,domestico,domestico,20.946214533978445,False,False,False,0.4025479416951286,2019-10-29
TA014F1FF15,El Pedregal,domestico,domestico,14.058765707832475,False,False,True,0.6325083155484625,2019-01-17
T08D24C843D,El Pedregal,domestico,domestico,22.791579041478407,False,True,True,0.4089990106641782,2023-05-27
T328C38D103,Los Fresnos,domestico,domestico,19.690143050891884,False,True,False,0.2502239306409891,2019-11-07
T5D52776F44,El Pedregal,domestico,domestico,8.67441769795148,False,True,True,0.36314919527802997,2021-09-02
T350C7F0CAD,San Miguel,domestico,domestico,13.316705187053602,True,True,True,0.08984312280306071,2020-04-10
TE4BF83F9A5,Los Fresnos,domestico,domestico,25.813635940445057,True,True,True,0.6149025063203599,2021-10-25
T363192FB18,Villa Serena,domestico,domestico,19.3759916143415,False,True,True,0.10546007458355616,2023-03-26
TE7D390D6E1,Los Fresnos,domestico,domestico,18.52975997927684,False,False,True,0.21347218303514806,2019-04-09
TEAED0D702E,Villa Serena,domestico,domestico,14.961046299714193,True,True,True,0.28745736844011827,2024-03-01
T76D2631BBE,La Cañada,domestico,domestico,15.093858102813918,False,True,True,0.24941488973158477,2022-11-19
T41D9DAD65E,La Cañada,domestico,domestico,11.744138295623479,True,True,False,0.256745049711897,2023-07-03
T4FB688BCF2,Sin privada,domestico,domestico,17.63939723076325,False,True,True,0.2999954347466516,2022-09-05
T49C247A691,Sin privada,domestico,domestico,17.904730309729587,False,False,True,0.5613086275505319,2021-05-02
TAD97E4B580,La Cañada,domestico,domestico,17.2552013271957,False,True,True,0.19034600096972032,2019-10-24
TA6D3C701E5,Sin privada,domestico,domestico,15.307415550178511,False,True,True,0.1767402597182152,2019-09-23
T1629374829,La Cañada,comercial,comercial,36.192609462131294,True,True,True,0.0714898009134826,2023-04-08
TE380DFCDD5,Villa Serena,domestico,domestico,14.591719850408001,True,True,True,0.2922891228896677,2020-12-20
TC71E645A97,Villa Serena,domestico,domestico,15.10764587416587,False,True,True,0.21306692986199052,2021-09-20
T3B2D063348,Las Palmas,domestico,domestico,7.596354512732265,False,True,True,0.5152907947819023,2023-06-05
T6B0703F297,Los Fresnos,domestico,domestico,11.588418830369697,True,True,True,0.05695329970979527,2021-12-16
T2442BBD224,Sin privada,domestico,domestico,14.70527450181639,False,True,False,0.4755956028633832,2019-01-28
T94AEE9D59A,Sin privada,domestico,domestico,9.263384899296863,False,False,True,0.5923675690106183,2021-07-24
TC36C8FB548,El Pedregal,domestico,domestico,9.6715878331353,False,True,True,0.5775549849689886,2020-01-09
TEA6C60108F,El Pedregal,comercial,comercial,45.91800763210051,False,True,True,0.5024609350704036,2023-07-03
T5D0DA4A5A3,El Pedregal,domestico,domestico,15.274080005647686,False,True,True,0.3787406935623936,2023-01-27
TCE2F3968A5,Los Fresnos,domestico,domestico,18.069081216203976,False,True,True,0.6226789804355011,2019-09-21
T3290CE40ED,Villa Serena,domestico,domestico,19.338403154280556,False,True,True,0.03890274279174915,2021-05-02
TFF800A383C,Sin privada,domestico,domestico,13.196778539285654,True,True,True,0.49974223684258284,2021-10-09
T43D369AD4F,Sin privada,domestico,domestico,14.158420625454687,False,True,True,0.18546365988302344,2022-03-05
T2558B25F4A,Los Fresnos,domestico,domestico,11.367532891704155,False,True,False,0.09431905093333581,2019-08-20
TF2D53B5266,Sin privada,domestico,domestico,13.792882205295795,False,True,True,0.10093592434761087,2021-08-22
T46E626FB09,Sin privada,domestico,domestico,19.431505577070592,False,True,True,0.7163561813055468,2020-06-07
T7E0A59EC74,Villa Serena,domestico,domestico,6.618989788214472,False,True,True,0.19302245774634127,2020-05-28
TDB77C6E5BA,San Miguel,domestico,domestico,12.079041184436214,False,True,True,0.15650548952782398,2022-12-01
TB2420A8657,Los Fresnos,domestico,domestico,9.169420597752332,True,True,True,0.7459747652272101,2021-11-01
TB1246EBDB6,Sin privada,domestico,domestico,5.58229741770603,False,True,True,0.2774552554220723,2019-03-31
T8C8BD1D187,Las Palmas,domestico,domestico,21.568205432021543,False,True,True,0.176873463268777,2023-06-25
T9A87FD75BB,Sin privada,domestico,domestico,14.286836038792506,False,False,True,0.25715879336961817,2023-12-27
T7220DB253B,Los Fresnos,domestico,domestico,18.141787615768397,False,True,True,0.0816233974683392,2023-06-07
T024582A041,Los Fresnos,comercial,comercial,28.054464895663944,False,True,True,0.5103229882310455,2020-10-03
TA3D7EB0EB6,Sin privada,comercial,comercial,2.0,True,True,True,0.4061021295934078,2021-09-08
T980F08905D,Los Fresnos,domestico,domestico,11.039077685818926,False,True,True,0.4022094918031848,2023-01-18
T0070991C4A,Sin privada,domestico,domestico,12.74898761550414,False,True,True,0.3931225148158937,2021-08-17
TE62F9D24A2,Los Fresnos,domestico,domestico,20.301163808480325,False,True,False,0.010808982839728122,2023-07-27
T660F58D22C,Los Fresnos,comercial,comercial,16.62958519819438,False,True,True,0.5646245504175202,2020-08-04
TC9C59FD3C0,La Cañada,domestico,domestico,12.527347505540684,False,True,False,0.16669031046228547,2023-07-06
TC85BCF4679,Las Palmas,domestico,domestico,17.93283859709004,False,True,True,0.4188291696176983,2020-12-26
T711A4FB3DC,Los Fresnos,domestico,domestico,8.014894441399056,False,True,True,0.5259170153265633,2020-04-04
TDA01857472,La Noria,domestico,domestico,5.7401033443166085,False,True,True,0.17080917760239084,2020-11-26
T593C7D2F36,La Cañada,domestico,domestico,11.27179939977213,False,True,True,0.24421121318414976,2019-08-28
TAD1B3ECAF6,Sin privada,domestico,domestico,21.003316497705306,False,True,True,0.19806774185353104,2021-05-18
